项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
其他,165565,房产众筹公开课  众筹筑屋CEO杨程成全程亲授,已成功,10000,14058,27,2,58.00,7,4,2,否,5,4,项目成功结束后立即发货,山东 烟台,已经结束
其他,175906,小小鸟旅行门窗报警器——安心行天下,已成功,1000,1513,27,4,49.00,12,5,9,是,0,5,项目成功结束后25天内,北京,已经结束
其他,189055,世界那么大，带着父母去看看（90后创业者的奋斗）,已成功,1500,1536,26,2,1.00,53,5,9,否,0,7,项目成功结束后10天内,河南 南阳,已经结束
其他,245485,健康从牙齿做起 声波牙刷带您和健康做朋友,已成功,500,2032,26,3,69.00,17,6,3,否,0,24,项目成功结束后立即发货,山东 济南,已经结束
其他,358000,让再小的个体，也有全功能的微信第三方平台，助力微营销2.0,已成功,15000,15074,26,3,1.00,36,7,5,否,0,6,项目成功结束后1天内,广东 佛山,已经结束
其他,9493,冰箱除臭器——鲜活您的冰箱！,已成功,20000,23002,26,2,64.00,7,3,50,否,0,19,项目成功结束后45天内,上海,已经结束
其他,58786,重庆众筹圈层投资交流中心火爆在众筹,已成功,20000,20800,26,5,100.00,11,8,21,否,0,18,项目成功结束后7天内,重庆,已经结束
其他,101071,微爱儿童智能手表，亲情通话，远程定位，远程监听,已成功,3000,3301,26,2,149.00,25,3,14,否,4,22,项目成功结束后3天内,湖南 益阳,已经结束
其他,606523,【上海交通大学】艺术中心二十周年,已成功,10000,10440,26,8,20.00,3,0,4,是,1,0,项目成功结束后10天内,上海,已经结束
其他,11708,艾薇尔婚纱”爱情契约“  199元1年后变1999元,已成功,3000,5174,26,0,199.00,7,3,41,否,0,26,项目成功结束后30天内,北京,已经结束
其他,15660,【半城谨制】邀您享受手工定制皮具的快乐,已成功,2000,7740,26,7,80.00,13,3,39,否,0,1,项目成功结束后10天内,辽宁 沈阳,已经结束
其他,45493,众筹你的idea！创业课堂校园巡讲 河南工业大学站,已成功,1000,1002,26,3,2.00,8,3,0,是,0,8,项目成功结束后立即发货,河南 郑州,已经结束
其他,5965,海钓达人——海钓人的终极梦想,已成功,30000,43100,25,5,100.00,19,3,23,是,0,2,项目成功结束后10天内,山东 青岛,已经结束
其他,420610,日本进口智能全自动扫地除尘机器人,已成功,1000,1022,25,2,5.00,8,3,165,否,0,6,项目成功结束后立即发货,北京,已经结束
其他,225391,荆州首届众筹沙龙——众筹来了,已成功,1000,2050,25,4,8.00,7,5,7,否,0,10,项目成功结束后立即发货,湖北 荆州,已经结束
其他,403885,焖烧杯—水杯+焖饭，焖烧不”闷骚“！！！,已成功,500,1050,25,4,5.00,15,6,10,否,0,5,项目成功结束后立即发货,浙江 金华,已经结束
其他,407404,菲星5寸大屏后视镜记录仪,已成功,5000,6051,25,3,269.00,12,5,30,否,3,21,项目成功结束后30天内,广东 广州,已经结束
其他,1321,Y|X——衍行的明信片,已成功,990,1590,25,4,10.00,3,3,26,否,0,3,项目成功结束后30天内,贵州 安顺,已经结束
其他,7079,纾——动漫授权的蓝牙音箱+移动电源,已成功,10000,10625,25,2,199.00,8,3,39,否,0,17,项目成功结束后10天内,广东 深圳,已经结束
其他,8327,《巴啦啦小魔仙2》来啦！“星梦派对”众筹全国首演！,已成功,10000,10000,25,0,400.00,12,3,5,否,0,25,项目成功结束后1天内,北京,已经结束
其他,13337,【本来设计】好的设计就是尽可能少的设计,已成功,6800,8325,25,16,118.00,19,3,16,是,0,4,项目成功结束后15天内,浙江 杭州,已经结束
其他,562729,紫水晶的梦想众筹——露天电影院,已成功,1200,1260,25,8,20.00,9,3,5,否,8,8,项目成功结束后7天内,四川 成都,已经结束
其他,8300,【己木】高端乌木创意产品设计,已成功,10000,16369,25,5,25.00,23,3,39,否,0,1,项目成功结束后3天内,湖南 长沙,已经结束
其他,25612,老北京民俗漫画创作,已成功,1000,3230,25,6,1.00,7,3,5,否,0,16,项目成功结束后10天内,北京,已经结束
其他,160903,“光学卫士”防霉片,已成功,1000,1394,25,2,28.00,11,6,6,否,0,16,项目成功结束后3天内,广东 珠海,已经结束
其他,172813,2015最新款GPS定位儿童智能手表,已成功,1000,2760,25,3,1.00,13,4,9,否,0,20,项目成功结束后40天内,广东 深圳,已经结束
其他,3429,让理想有个家——间隔年青年驿站改造计划,已成功,5000,5050,25,4,50.00,6,3,6,否,0,13,项目成功结束后30天内,四川 成都,已经结束
其他,86134,【宽咖啡】单身交友派对寻找属于你的姻缘,已成功,3000,3020,24,4,30.00,13,3,4,否,0,2,项目成功结束后立即发货,河南 郑州,已经结束
其他,7707,一个小屌丝的众筹婚礼：祝愿我们的爱情久久,已成功,9999,11916,24,4,19.00,7,3,57,否,0,7,项目成功结束后3天内,河南 郑州,已经结束
其他,435124,德国进口 WIER全自动镂空机械表,已成功,1000,2000,24,3,5.00,2,4,137,否,0,5,项目成功结束后立即发货,北京,已经结束
其他,461716,《青春·在路上》微电影呼伦贝尔草原之旅，我要做生命旅行的主角,已成功,3000,3060,24,3,10.00,6,4,7,否,19,0,项目成功结束后立即发货,内蒙古 呼伦贝尔,已经结束
其他,481,小提琴手工制作——打造属于自己的DIY提琴,已成功,50000,58213,24,19,5.00,17,3,25,否,0,3,项目成功结束后5天内,北京,已经结束
其他,399370,losse隐形蓝牙耳机-迷你无线运动式蓝牙隐形耳机,已成功,2000,2307,24,3,5.00,4,5,5,否,2,7,项目成功结束后立即发货,北京,已经结束
其他,39844,南京金陵大报恩寺历史文化讲座：知恩报恩 佛佑一生,已成功,2000,2106,24,3,5.00,8,3,6,否,2,7,项目成功结束后30天内,江苏 南京,已经结束
其他,245581,新款手机重力感应遥控高清FPV实时航拍无人机,已成功,5000,7826,24,3,300.00,58,8,23,是,0,11,项目成功结束后3天内,广东 汕头,已经结束
其他,458632,原生态，最健康，从枝头到舌头,已成功,1000,1080,24,0,59.00,11,2,3,是,17,7,项目成功结束后3天内,广西 百色,已经结束
其他,23809,MC未命名服务器计划众筹,已成功,10000,10000,23,5,10.00,1,3,4,否,8,5,项目成功结束后立即发货,北京,已经结束
其他,429502,世界那么大，我想带你去看看,已成功,5000,5020,23,3,5.00,24,3,11,否,5,5,项目成功结束后7天内,浙江 温州,已经结束束
其他,10009,慈悲为怀 邀您与蔡志忠大师保护小动物,已成功,1000,3580,23,6,1.00,7,3,8,否,0,10,项目成功结束后20天内,北京,已经结束
其他,173491,Corfu 彩孚 可打电话的智能儿童手表C2S,已成功,1000,2794,23,3,1.00,22,7,17,否,1,7,项目成功结束后立即发货,广东 深圳,已经结束
其他,409663,日本进口机芯，世界上最时尚的维恩石英表.,已成功,1000,1292,23,3,5.00,7,4,33,否,1,8,项目成功结束后立即发货,北京,已经结束
其他,13152,【若姆】梦想编织当代感的首饰,已成功,4000,4457,23,3,89.00,20,3,9,否,0,14,项目成功结束后7天内,广东 深圳,已经结束
其他,13563,【漫友自画像集】等你来众筹,已成功,500,637,23,4,1.00,5,3,19,否,0,7,项目成功结束后15天内,广东 广州,已经结束
其他,232495,【餸·馆】满庭芳 · 用我一杯皇菊，温暖你的生活,已成功,3600,3703,23,7,1.00,17,13,1,否,0,3,项目成功结束后立即发货,安徽 合肥,已经结束
其他,46423,【第二期】趁早手册+APP——让美好的未来现在发生,已成功,500,655,22,4,3.00,12,3,5,是,0,7,项目成功结束后10天内,北京,已经结束
其他,660618,给孩子买个绘本馆回家（首站：西溪诚园站）,众筹中,200000,19860,22,1,880.00,2,0,4,否,5,NOTFOUND,项目成功结束后30天内,浙江 杭州,3天
其他,3427,火焰会——全球唯一众筹投资人专属沙龙第三期,已成功,1000,1280,22,2,30.00,6,3,14,是,0,1,项目成功结束后30天内,北京,已经结束
其他,9595,【小木先制作】精品木材原创手工饰品,已成功,3000,4798,22,6,139.00,15,3,68,否,0,8,项目成功结束后30天内,北京,已经结束
其他,658188,酷玩多面鞋,众筹中,50000,1069,22,4,169.00,9,1,5,否,20,NOTFOUND,项目成功结束后35天内,NOTFOUND,16天
其他,31699,2014年度《财经天下》异想大会11月28日在北京“爆发”,已成功,5000,9062,22,13,50.00,24,3,5,是,0,1,项目成功结束后立即发货,北京,已经结束
其他,397186,kaihua新型双单元圈铁耳机,已成功,1000,2924,22,4,139.00,9,6,51,否,1,21,项目成功结束后7天内,广东 深圳,已经结束
其他,6181,火焰会第五期：饕餮众筹盛宴 众筹网邀您现场体验,已成功,1000,1430,22,1,30.00,16,3,5,是,0,11,项目成功结束后立即发货,北京,已经结束
其他,10808,什么什么大冒险(2服萌宠计划）开放众筹,已成功,100000,101800,22,4,100.00,14,3,3,是,0,3,项目成功结束后7天内,福建 厦门,已经结束
其他,8997,宝贝成才从亲子游戏开始 你知道怎么和孩子玩吗？,已成功,3000,3200,22,1,100.00,21,3,22,否,0,12,项目成功结束后7天内,上海,已经结束
其他,5351,北京大学众筹商业模式总裁班开课,已成功,80000,84264,21,3,0.00,10,3,2,否,0,12,项目成功结束后30天内,北京,已经结束
其他,70837,众筹108将  共建河南第一家创新创业茶馆,已成功,2000,2001,21,0,108.00,2,5,34,否,5,16,项目成功结束后30天内,河南 郑州,已经结束
其他,655527,一机，全世界；一想，全视界；一动；全实界！全新面固化UV3D打印机！小身大才！,众筹中,250000,908,21,6,5.00,11,4,6,否,3,NOTFOUND,项目成功结束后90天内,上海,71天
其他,4685,节能50%！普通家庭都能用上的神奇锅,已成功,5000,9808,21,1,388.00,10,3,51,是,0,10,项目成功结束后15天内,重庆,已经结束
其他,46939,iSpeaking托福公开课  开启备考满分时代！,已成功,9999,13829,21,7,49.00,20,3,4,否,0,0,项目成功结束后立即发货,北京,已经结束
其他,19224,全球首款智能微酒柜,已成功,100000,102070,21,4,499.00,7,3,74,是,0,11,项目成功结束后30天内,北京,已经结束
其他,112057,【APPSHOT·途】折叠型便携蓝牙自拍杆,已成功,1000,1920,21,2,80.00,18,4,13,是,0,7,项目成功结束后15天内,北京,已经结束
其他,15786,【动画论坛】《又做错了嘛》,已成功,500,563,20,5,1.00,6,3,7,是,0,13,项目成功结束后20天内,北京,已经结束
其他,20914,1名企业自媒体运营官ZMO = 100名优秀的销售人员,已成功,20000,20605,20,1,365.00,5,3,5,是,0,17,项目成功结束后10天内,北京,已经结束
其他,24700,摩方初体验  为自己众筹一份甜蜜生活,已成功,5000,5288,20,9,1.00,11,3,1,否,0,7,项目成功结束后2天内,广东 广州,已经结束
其他,281074,高清夜视汽车行车记录仪 让安全无处不在,已成功,500,1857,20,3,79.00,3,6,10,否,1,10,项目成功结束后15天内,山东 济南,已经结束
其他,111118,The shelves 让空气变得可以看见！,已成功,1000,6680,20,2,299.00,6,3,22,是,0,10,项目成功结束后15天内,浙江 温州,已经结束
其他,391804,养一株山里兰花，帮山里人拓展出路,已成功,1000,1136,20,0,69.00,14,9,3,否,6,14,项目成功结束后立即发货,福建 漳州,已经结束
其他,488494,可怜天下父母心！----水好了，就一切都好了！,已成功,999,1358,20,5,5.00,8,8,2,是,4,2,项目成功结束后立即发货,河北 沧州,已经结束
其他,1398,资讯众筹——在三联生活周刊，开设另类“明星时尚栏目”,已成功,2000,2000,20,2,10.00,0,3,1,否,0,0,项目成功结束后10天内,北京,已经结束
其他,15780,【动画论坛】《留声》,已成功,500,514,20,5,1.00,6,3,5,是,0,14,项目成功结束后20天内,北京,已经结束
其他,46438,Blink Sunshine——如同自然阳光的LED光源【第四期】,已成功,2000,2956,20,6,78.00,2,3,25,否,0,11,项目成功结束后7天内,香港,已经结束
其他,480973,风林火山系列手机壳,已成功,3000,3380,20,0,60.00,3,4,8,否,8,12,项目成功结束后14天内,上海,已经结束
其他,3738,“MY WAY”电动滑板车——最酷的代步工具,已成功,60000,90000,20,1,0.00,13,3,308,是,0,10,项目成功结束后20天内,浙江 宁波,已经结束
其他,15605,Withings智能无线血压仪——随时随地关爱健康,已成功,10000,26550,20,5,900.00,2,3,28,是,0,10,项目成功结束后15天内,北京,已经结束
其他,22198,勤劳者的丰收-幸运果儿系列首饰,已成功,3000,3042,20,9,48.00,9,3,12,否,1,3,项目成功结束后10天内,北京,已经结束
其他,140812,开车不低头  智能车载抬头显示器——极光HUD,已成功,10000,15610,20,3,788.00,16,14,51,否,1,10,项目成功结束后立即发货,江苏 南京,已经结束
其他,373114,会昌首届众筹沙龙,已成功,1000,1003,20,4,8.00,2,6,8,否,1,14,项目成功结束后立即发货,江西 赣州,已经结束
其他,1461,资讯众筹——设计师马可“无用” 时装背后的哲思,已成功,1000,1030,19,3,10.00,0,3,5,否,0,12,项目成功结束后10天内,北京,已经结束
其他,9612,众筹大学第五期：影视/艺术/创意领域新机遇,已成功,1000,1038,19,3,1.00,3,3,0,否,0,3,项目成功结束后立即发货,北京,已经结束
其他,8563,素品原创银饰 现代设计与传统手工之美,已成功,5000,5172,19,5,146.00,16,3,27,否,0,4,项目成功结束后12天内,湖北 武汉,已经结束
其他,430957,那是一只来自高原的飞“鸡”，养生进补藏白鸡待字闺中【热门话题APP】,已成功,520,521,19,5,1.00,1,7,7,否,2,14,项目成功结束后立即发货,北京,已经结束
其他,10453,活性棉帆布凉席来袭 让这个夏天休息的更好,已成功,5000,6430,19,4,190.00,6,3,10,否,0,2,项目成功结束后7天内,安徽 阜阳,已经结束
其他,44515,云盒子——企业共享协作的筋斗云,已成功,10000,13500,19,3,10.00,7,3,13,是,0,16,项目成功结束后15天内,广西 南宁,已经结束
其他,131293,米橙，最纯粹的空气净化器,已成功,15000,16307,19,5,0.00,3,4,22,是,10,9,项目成功结束后20天内,广东 广州,已经结束
其他,249193,磁性数据线，给您最完美的充电体验,已成功,500,1589,19,3,68.00,24,5,30,否,1,7,项目成功结束后5天内,广东 深圳,已经结束
其他,1565,足球众筹——星梦球队足球俱乐部,已成功,600,680,19,2,10.00,0,3,0,否,0,8,项目成功结束后立即发货,北京,已经结束
其他,372952,觅游教育新传考研游学班,已成功,150000,150010,19,2,99.00,15,6,6,否,6,10,项目成功结束后立即发货,福建 厦门,已经结束
其他,618580,香文化  艾草线香——制香人的态度,已成功,1500,1700,19,0,230.00,8,10,4,否,18,1,项目成功结束后10天内,湖南 株洲,已经结束
其他,374632,时尚超薄多功能太阳能USB充电器,已成功,1000,1023,18,2,19.00,24,8,6,否,2,2,项目成功结束后7天内,重庆,已经结束
其他,661428,爱家智能感应垃圾桶,众筹中,100000,647,18,8,1.00,8,0,2,否,1,NOTFOUND,项目成功结束后30天内,广东 中山,49天
其他,1563,【木呓·矩灯】实木老料——极简LED台灯,已成功,2000,3120,18,5,166.00,14,3,38,否,0,6,项目成功结束后10天内,上海,已经结束
其他,71947,创新科技 完美净化——引领健康生活新潮流！！！,已成功,5000,5004,18,3,198.00,12,5,17,否,0,3,项目成功结束后15天内,浙江 宁波,已经结束
其他,294046,纯天然香薰粉,已成功,5000,5009,18,3,10.00,12,16,6,否,4,2,项目成功结束后10天内,浙江 杭州,已经结束
其他,693,拯救森林之——颠覆你想象的方格树纸家具,已成功,5000,5180,18,6,30.00,17,3,19,否,0,0,项目成功结束后10天内,广东 广州,已经结束
其他,26959,CCTV投资联合会首届高峰论坛  与罗杰斯共进午餐,已成功,24000,24013,18,3,1.00,10,3,1,是,0,13,项目成功结束后立即发货,北京,已经结束
其他,127177,马桶防溅精灵 保卫PP安全,已成功,500,616,18,3,2.00,20,4,10,否,0,10,项目成功结束后10天内,江苏 南京,已经结束
